url_start,url_end,diff_mean,diff_max,diff_min,diff_sum,qty_rel_all,reload_mean,process_order_mean
/secure/opensavingsaccount/confirmation.aspx,/secure/opensavingsaccount/confirmation.aspx,207.0,548,2,621,3,1.0,27.666666666666668
/secure/opensavingsaccount/confirmation.aspx,/secure/opensavingsaccount/create.aspx,40.2875,593,2,3223,80,0.0,25.0625
/secure/opensavingsaccount/confirmation.aspx,/secure/operations.aspx,33.0,33,33,33,1,0.0,4.0
/secure/opensavingsaccount/confirmation.aspx,/secure/paymentform.aspx,24.5,25,24,49,2,0.0,40.5
/secure/opensavingsaccount/create.aspx,/secure/accounts.aspx,20.83783783783784,109,2,771,37,0.0,15.243243243243244
/secure/opensavingsaccount/create.aspx,/secure/approvedcreditforcard/list.aspx,4.0,4,4,4,1,0.0,9.0
/secure/opensavingsaccount/create.aspx,/secure/autopayments/all/select.aspx,501.0,501,501,501,1,0.0,2.0
/secure/opensavingsaccount/create.aspx,/secure/autopayments/list.aspx,5.0,5,5,5,1,0.0,22.0
/secure/opensavingsaccount/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,4.0,4,4,4,1,0.0,6.0
/secure/opensavingsaccount/create.aspx,/secure/cardactivation/confirmation.aspx,13.0,13,13,13,1,0.0,7.0
/secure/opensavingsaccount/create.aspx,/secure/cardchoice/cardchoice.aspx,14.333333333333334,19,7,43,3,0.0,32.333333333333336
/secure/opensavingsaccount/create.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,6.0,6,6,6,1,0.0,68.0
/secure/opensavingsaccount/create.aspx,/secure/cardoperations.aspx,13.5,23,4,27,2,0.0,63.0
/secure/opensavingsaccount/create.aspx,/secure/dcards.aspx,19.0625,118,4,305,16,0.0,20.625
/secure/opensavingsaccount/create.aspx,/secure/depositallinclusive/new/create.aspx,17.098214285714285,321,2,1915,112,0.0,14.151785714285714
/secure/opensavingsaccount/create.aspx,/secure/deps.aspx,23.128205128205128,338,1,902,39,0.0,20.28205128205128
/secure/opensavingsaccount/create.aspx,/secure/depsops.aspx,37.0,37,37,37,1,0.0,2.0
/secure/opensavingsaccount/create.aspx,/secure/fps/create.aspx,18.0,26,10,36,2,0.0,11.0
/secure/opensavingsaccount/create.aspx,/secure/info.aspx,1.5,2,1,3,2,0.0,7.5
/secure/opensavingsaccount/create.aspx,/secure/intrabank/create.aspx,12.666666666666666,24,5,38,3,0.0,22.0
/secure/opensavingsaccount/create.aspx,/secure/loans.aspx,49.5,98,1,99,2,0.0,7.0
/secure/opensavingsaccount/create.aspx,/secure/main.aspx,3086.759036144578,86036,1,768603,249,0.0,18.29718875502008
/secure/opensavingsaccount/create.aspx,/secure/mkbtravel/main.aspx,11.0,11,11,11,1,0.0,84.0
/secure/opensavingsaccount/create.aspx,/secure/moscowenergomarket/complete.aspx,10.0,10,10,10,1,0.0,12.0
/secure/opensavingsaccount/create.aspx,/secure/news.aspx,20.714285714285715,79,2,145,7,0.0,13.285714285714286
/secure/opensavingsaccount/create.aspx,/secure/openaccount/create.aspx,19.571428571428573,51,3,137,7,0.0,33.714285714285715
/secure/opensavingsaccount/create.aspx,/secure/openbrokerageaccount/create.aspx,2.0,2,2,2,1,0.0,15.0
/secure/opensavingsaccount/create.aspx,/secure/opensavingsaccount/confirmation.aspx,17.525096525096526,260,3,4539,259,0.0,23.43243243243243
/secure/opensavingsaccount/create.aspx,/secure/opensavingsaccount/create.aspx,10.75,50,1,344,32,1.0,20.46875
/secure/opensavingsaccount/create.aspx,/secure/operations.aspx,17.666666666666668,27,13,53,3,0.0,14.666666666666666
/secure/opensavingsaccount/create.aspx,/secure/ops.aspx,11.0,34,1,44,4,0.0,34.25
/secure/opensavingsaccount/create.aspx,/secure/ordercash.aspx,70.5,74,67,141,2,0.0,9.5
/secure/opensavingsaccount/create.aspx,/secure/paymentform.aspx,43.8,171,3,219,5,0.0,10.4
/secure/opensavingsaccount/create.aspx,/secure/purposeloan/select.aspx,20.5,25,16,41,2,0.0,18.5
/secure/opensavingsaccount/create.aspx,/secure/purposeloanaddrequest/calculator.aspx,4.0,4,4,4,1,0.0,5.0
/secure/opensavingsaccount/create.aspx,/secure/stateservices/create.aspx,23.0,23,23,23,1,0.0,5.0
/secure/operations.aspx,/secure/accounts.aspx,34.46153846153846,626,1,9408,273,0.0,21.926739926739927
/secure/operations.aspx,/secure/activatesecurecodescard/create.aspx,34.0,91,12,204,6,0.0,33.166666666666664
/secure/operations.aspx,/secure/approvedcreditforcard/list.aspx,27.11111111111111,50,7,244,9,0.0,28.22222222222222
/secure/operations.aspx,/secure/auditevents.aspx,8.0,8,8,8,1,0.0,2.0
/secure/operations.aspx,/secure/autopayments/all/list.aspx,55.388888888888886,320,2,997,18,0.0,26.11111111111111
/secure/operations.aspx,/secure/autopayments/all/select.aspx,16.103174603174605,355,1,4058,252,0.0,21.158730158730158
/secure/operations.aspx,/secure/autopayments/all/tax/create.aspx,4.0,4,4,4,1,0.0,36.0
/secure/operations.aspx,/secure/autopayments/list.aspx,46.71153846153846,389,1,2429,52,0.0,36.28846153846154
/secure/operations.aspx,/secure/autopaymentsmobile/all/list.aspx,31576.5,40017,23136,63153,2,0.0,23.0
/secure/operations.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,83.0,83,83,83,1,0.0,61.0
/secure/operations.aspx,/secure/bonusprogram/mkbbonus/compensate/create.aspx,4.0,4,4,4,1,0.0,40.0
/secure/operations.aspx,/secure/bonusprogram/mkbbonus/main.aspx,56.76829268292683,732,6,4655,82,0.0,20.902439024390244
/secure/operations.aspx,/secure/cardactivation/create.aspx,2.0,2,2,2,1,0.0,21.0
/secure/operations.aspx,/secure/cardchoice/cardchoice.aspx,29.0,29,29,29,1,0.0,14.0
/secure/operations.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,5.0,5,5,5,1,0.0,32.0
/secure/operations.aspx,/secure/cardoperations.aspx,8.903225806451612,65,1,552,62,0.0,16.129032258064516
/secure/operations.aspx,/secure/cardrenew/create.aspx,2.5,3,2,5,2,0.0,44.5
/secure/operations.aspx,/secure/cardtoaccount/create.aspx,89.33333333333333,175,10,536,6,0.0,29.0
/secure/operations.aspx,/secure/cardtocardtransfer/complete.aspx,29.6,97,3,148,5,0.0,19.2
/secure/operations.aspx,/secure/cardtocardtransfer/create.aspx,23.875,332,1,8977,376,0.0,20.388297872340427
/secure/operations.aspx,/secure/cardtransferfromclosed/create.aspx,13.0,13,13,13,1,0.0,26.0
/secure/operations.aspx,/secure/communication/dialog.aspx,2.0,2,2,2,1,0.0,56.0
/secure/operations.aspx,/secure/communication/feedback.aspx,20.0,20,20,20,1,0.0,34.0
/secure/operations.aspx,/secure/communication/messageslist.aspx,50.05263157894737,804,2,2853,57,0.0,19.49122807017544
/secure/operations.aspx,/secure/communication/messageslistmobile.aspx,68838.33333333333,81563,43522,206515,3,0.0,18.333333333333332
/secure/operations.aspx,/secure/dcards.aspx,51.154444444444444,1000,1,46039,900,0.0,19.84111111111111
/secure/operations.aspx,/secure/depositallinclusive/change/create.aspx,4.0,4,4,4,1,0.0,82.0
/secure/operations.aspx,/secure/depositallinclusive/new/create.aspx,49.90909090909091,237,3,549,11,0.0,22.90909090909091
/secure/operations.aspx,/secure/depositcommon/create.aspx,8.25,21,2,33,4,0.0,23.0
/secure/operations.aspx,/secure/deps.aspx,54.41955835962145,787,2,17251,317,0.0,21.747634069400632
/secure/operations.aspx,/secure/depsops.aspx,14.2,30,6,142,10,0.0,19.3
/secure/operations.aspx,/secure/directory.aspx,70.87267080745342,819,3,22821,322,0.0,21.347826086956523
/secure/operations.aspx,/secure/documentreference/download.aspx,56.68421052631579,353,6,1077,19,0.0,21.736842105263158
/secure/operations.aspx,/secure/earlyrepaymentloan/complete.aspx,100.0,100,100,100,1,0.0,33.0
/secure/operations.aspx,/secure/earlyrepaymentloan/create.aspx,10.0,10,10,10,1,0.0,35.0
/secure/operations.aspx,/secure/fps/complete.aspx,12.5,27,1,100,8,0.0,26.625
/secure/operations.aspx,/secure/fps/confirmation.aspx,66.33333333333333,124,35,199,3,0.0,5.666666666666667
/secure/operations.aspx,/secure/fps/create.aspx,34.62285714285714,446,4,6059,175,0.0,20.13142857142857
/secure/operations.aspx,/secure/fps/settings/main.aspx,26.25,54,12,105,4,0.0,9.25
/secure/operations.aspx,/secure/giszkh/paymentsearch.aspx,3.0,3,3,3,1,0.0,27.0
/secure/operations.aspx,/secure/government/search.aspx,51.84615384615385,299,4,2022,39,0.0,15.076923076923077
/secure/operations.aspx,/secure/government/smav/taxview.aspx,9.0,9,9,9,1,0.0,26.0
/secure/operations.aspx,/secure/info.aspx,41.0,41,41,41,1,0.0,43.0
/secure/operations.aspx,/secure/informingsettings/select.aspx,13.0,26,4,52,4,0.0,14.5
/secure/operations.aspx,/secure/insurance/list.aspx,17.5,38,8,70,4,0.0,20.0
/secure/operations.aspx,/secure/insurancecorona/create.aspx,32.0,32,32,32,1,0.0,13.0
/secure/operations.aspx,/secure/intrabank/create.aspx,22.727272727272727,257,2,2500,110,0.0,15.345454545454546
/secure/operations.aspx,/secure/loans.aspx,18.26865671641791,289,2,1224,67,0.0,13.91044776119403
/secure/operations.aspx,/secure/main.aspx,9667.91907514451,86364,1,25088250,2595,0.0,24.53911368015414
/secure/operations.aspx,/secure/mkbtravel/main.aspx,25.8,45,1,129,5,0.0,57.2
/secure/operations.aspx,/secure/moscowenergomarket/complete.aspx,56.55555555555556,179,1,1018,18,0.0,28.444444444444443
/secure/operations.aspx,/secure/moscowenergomarket/confirmation.aspx,105.0,105,105,105,1,0.0,8.0
/secure/operations.aspx,/secure/moscowenergomarket/create.aspx,27.6,92,3,276,10,0.0,14.4
/secure/operations.aspx,/secure/moscowregionhomepay/create.aspx,96.0,96,96,96,1,0.0,5.0
/secure/operations.aspx,/secure/news.aspx,13.191290824261275,663,1,8482,643,0.0,21.08864696734059
/secure/operations.aspx,/secure/openaccount/create.aspx,304.0,304,304,304,1,0.0,12.0
/secure/operations.aspx,/secure/opensavingsaccount/create.aspx,55.25,112,19,221,4,0.0,24.5
/secure/operations.aspx,/secure/operations.aspx,31.951577287066247,1205,1,202573,6340,0.9993690851735015,26.637854889589907
/secure/operations.aspx,/secure/ops.aspx,9.88888888888889,39,1,89,9,0.0,20.88888888888889
/secure/operations.aspx,/secure/ordercash.aspx,64.5,103,26,129,2,0.0,8.0
/secure/operations.aspx,/secure/paymentcomplete.aspx,34.25,149,1,411,12,0.0,15.5
/secure/operations.aspx,/secure/paymentconfirmation.aspx,351.0,696,26,1053,3,0.0,9.666666666666666
/secure/operations.aspx,/secure/paymentform.aspx,32.79267342166796,1369,1,42073,1283,0.0,21.583787996882307
/secure/operations.aspx,/secure/paymentservices/complete.aspx,36.666666666666664,126,4,440,12,0.0,17.5
/secure/operations.aspx,/secure/paymentservices/create.aspx,32.97530864197531,544,2,10684,324,0.0,19.348765432098766
/secure/operations.aspx,/secure/purposeloan/select.aspx,11.0,11,11,11,1,0.0,2.0
/secure/operations.aspx,/secure/purposeloanaddrequest/calculator.aspx,11.5,18,4,46,4,0.0,16.25
/secure/operations.aspx,/secure/purposeloanaddrequest/privatedata.aspx,56.0,56,56,56,1,0.0,13.0
/secure/operations.aspx,/secure/purposeloanaddrequestmobile/calculator.aspx,35596.5,67242,3951,71193,2,0.0,28.5
/secure/operations.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,27.0,27,27,27,1,0.0,7.0
/secure/operations.aspx,/secure/repaymentofcreditsways.aspx,26.833333333333332,81,4,322,12,0.0,19.25
/secure/operations.aspx,/secure/servicepackages/list.aspx,30.666666666666668,39,26,92,3,0.0,5.333333333333333
/secure/operations.aspx,/secure/singlepaymentdocument/complete.aspx,115.42857142857143,477,6,808,7,0.0,18.285714285714285
/secure/operations.aspx,/secure/singlepaymentdocument/create.aspx,51.333333333333336,257,2,308,6,0.0,78.5
/secure/operations.aspx,/secure/stateservices/complete.aspx,21.0,21,21,21,1,0.0,11.0
/secure/operations.aspx,/secure/stateservices/create.aspx,44.27,705,3,4427,100,0.0,22.44
/secure/operations.aspx,/secure/subscribe/list.aspx,28.5,56,16,114,4,0.0,17.75
/secure/operations.aspx,/secure/systemsettings/selectsysoper.aspx,85.0,558,10,1445,17,0.0,25.470588235294116
/secure/operations.aspx,/secure/uralring/create.aspx,30.0,49,11,60,2,0.0,54.5
/secure/operations.aspx,/secure/userblock.aspx,33.833333333333336,105,14,203,6,0.0,32.166666666666664
/secure/operations.aspx,/secure/viewsettings.aspx,9.5,22,2,57,6,0.0,14.833333333333334
/secure/ops.aspx,/secure/accounts.aspx,30.738798856053386,911,1,32245,1049,0.0,15.818875119161106
/secure/ops.aspx,/secure/approvedcreditforcard/list.aspx,34.333333333333336,68,17,103,3,0.0,16.0
/secure/ops.aspx,/secure/autopayments/all/select.aspx,42.111111111111114,498,3,1137,27,0.0,11.777777777777779
/secure/ops.aspx,/secure/autopayments/list.aspx,17.428571428571427,37,2,122,7,0.0,15.0
/secure/ops.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,29.5,40,19,59,2,0.0,23.0
/secure/ops.aspx,/secure/bonusprogram/mkbbonus/main.aspx,46.8051948051948,690,6,3604,77,0.0,17.38961038961039
/secure/ops.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,8.0,8,8,8,1,0.0,25.0
/secure/ops.aspx,/secure/cardoperations.aspx,12.5,40,3,125,10,0.0,29.8
/secure/ops.aspx,/secure/cardtoaccount/create.aspx,25.22222222222222,57,7,227,9,0.0,38.888888888888886
/secure/ops.aspx,/secure/cardtocardtransboundary/create.aspx,32.0,32,32,32,1,0.0,7.0
/secure/ops.aspx,/secure/cardtocardtransfer/create.aspx,43.0,140,10,559,13,0.0,17.46153846153846
/secure/ops.aspx,/secure/cardtransferfromclosed/create.aspx,25.0,26,24,50,2,0.0,27.0
/secure/ops.aspx,/secure/communication/messageslist.aspx,79.42857142857143,204,5,556,7,0.0,17.0
/secure/ops.aspx,/secure/dcards.aspx,39.748387096774195,698,2,18483,465,0.0,15.481720430107528
/secure/ops.aspx,/secure/depositallinclusive/new/create.aspx,41.421052631578945,227,4,787,19,0.0,18.68421052631579
/secure/ops.aspx,/secure/depositcommon/create.aspx,27.0,27,27,27,1,0.0,4.0
/secure/ops.aspx,/secure/deps.aspx,46.629893238434164,670,2,26206,562,0.0,13.078291814946619
/secure/ops.aspx,/secure/depsops.aspx,18.0,30,5,54,3,0.0,17.333333333333332
/secure/ops.aspx,/secure/directory.aspx,53.689655172413794,504,8,1557,29,0.0,11.758620689655173
/secure/ops.aspx,/secure/documentreference/download.aspx,38.0,104,10,532,14,0.0,15.642857142857142
/secure/ops.aspx,/secure/fps/create.aspx,29.28985507246377,173,6,2021,69,0.0,13.608695652173912
/secure/ops.aspx,/secure/fps/settings/main.aspx,31.0,31,31,31,1,0.0,66.0
/secure/ops.aspx,/secure/government/search.aspx,35.666666666666664,81,13,214,6,0.0,18.833333333333332
/secure/ops.aspx,/secure/info.aspx,24.25,44,11,97,4,0.0,12.5
/secure/ops.aspx,/secure/informingsettings/select.aspx,27.0,27,27,27,1,0.0,91.0
/secure/ops.aspx,/secure/insurance/list.aspx,15.0,27,3,30,2,0.0,37.0
/secure/ops.aspx,/secure/intrabank/create.aspx,43.810810810810814,190,3,1621,37,0.0,10.54054054054054
/secure/ops.aspx,/secure/loans.aspx,38.1764705882353,86,6,649,17,0.0,11.058823529411764
/secure/ops.aspx,/secure/main.aspx,3605.9692645444566,85957,1,6570076,1822,0.0,18.033479692645443
/secure/ops.aspx,/secure/mkbtravel/main.aspx,6.0,6,6,6,1,0.0,10.0
/secure/ops.aspx,/secure/news.aspx,26.94871794871795,138,2,1051,39,0.0,15.128205128205128
/secure/ops.aspx,/secure/opensavingsaccount/create.aspx,63.666666666666664,103,19,382,6,0.0,35.833333333333336
/secure/ops.aspx,/secure/operations.aspx,36.62105263157895,222,1,3479,95,0.0,17.242105263157896
/secure/ops.aspx,/secure/ops.aspx,28.610180412371133,674,1,44403,1552,1.0,16.619201030927837
/secure/ops.aspx,/secure/ordercash.aspx,49.0,49,49,49,1,0.0,2.0
/secure/ops.aspx,/secure/paymentcomplete.aspx,17.0,17,17,17,1,0.0,22.0
/secure/ops.aspx,/secure/paymentform.aspx,34.432525951557096,807,1,19902,578,0.0,13.937716262975778
/secure/ops.aspx,/secure/paymentservices/create.aspx,72.0,72,72,72,1,0.0,14.0
/secure/ops.aspx,/secure/repaymentofcreditsways.aspx,37.0,37,37,37,1,0.0,7.0
/secure/ops.aspx,/secure/servicepackages/list.aspx,38.2,116,7,191,5,0.0,13.4
/secure/ops.aspx,/secure/stateservices/create.aspx,29.0,29,29,29,1,0.0,2.0
/secure/ops.aspx,/secure/systemsettings/selectsysoper.aspx,164.0,299,29,328,2,0.0,8.5
/secure/ordercash.aspx,/secure/accounts.aspx,150.8,306,27,754,5,0.0,13.6
/secure/ordercash.aspx,/secure/autopayments/all/select.aspx,5.0,5,5,5,1,0.0,8.0
/secure/ordercash.aspx,/secure/bonusprogram/mkbbonus/main.aspx,16.0,16,16,16,1,0.0,12.0
/secure/ordercash.aspx,/secure/cardchoice/cardchoice.aspx,12.0,12,12,12,1,0.0,4.0
/secure/ordercash.aspx,/secure/communication/messageslist.aspx,112.0,112,112,112,1,0.0,17.0
/secure/ordercash.aspx,/secure/dcards.aspx,220.5,592,54,882,4,0.0,7.5
/secure/ordercash.aspx,/secure/depositallinclusive/new/create.aspx,164.0,164,164,164,1,0.0,15.0
/secure/ordercash.aspx,/secure/deps.aspx,180.55555555555554,677,20,1625,9,0.0,5.444444444444445
/secure/ordercash.aspx,/secure/insurance/insuranceinfo.aspx,20.0,20,20,20,1,0.0,7.0
/secure/ordercash.aspx,/secure/main.aspx,5018.621621621622,79046,9,185689,37,0.0,15.783783783783784
/secure/ordercash.aspx,/secure/news.aspx,16.0,16,16,16,1,0.0,12.0
/secure/ordercash.aspx,/secure/openbrokerageaccount/create.aspx,11.0,11,11,11,1,0.0,83.0
/secure/ordercash.aspx,/secure/operations.aspx,692.0,1279,105,1384,2,0.0,30.5
/secure/ordercash.aspx,/secure/ordercash.aspx,59.857142857142854,212,1,419,7,1.0,10.285714285714286
/secure/ordercash.aspx,/secure/paymentform.aspx,47.0,47,47,47,1,0.0,4.0
/secure/ordercash.aspx,/secure/purposeloan/select.aspx,70.0,70,70,70,1,0.0,7.0
/secure/paymentcomplete.aspx,/secure/accounts.aspx,17.149350649350648,646,1,21128,1232,0.0,21.7150974025974
/secure/paymentcomplete.aspx,/secure/activatesecurecodescard/create.aspx,15.0,15,15,15,1,0.0,15.0
/secure/paymentcomplete.aspx,/secure/approvedcreditforcard/list.aspx,26.666666666666668,68,12,160,6,0.0,21.166666666666668
/secure/paymentcomplete.aspx,/secure/autopayments/all/list.aspx,34.0,78,6,102,3,0.0,15.333333333333334
/secure/paymentcomplete.aspx,/secure/autopayments/all/select.aspx,35.111111111111114,85,4,316,9,0.0,19.555555555555557
/secure/paymentcomplete.aspx,/secure/autopayments/list.aspx,33.691588785046726,768,4,3605,107,0.0,22.560747663551403
/secure/paymentcomplete.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,10.0,10,10,10,1,0.0,21.0
/secure/paymentcomplete.aspx,/secure/bonusprogram/mkbbonus/main.aspx,31.482758620689655,509,3,5478,174,0.0,16.160919540229884
/secure/paymentcomplete.aspx,/secure/cardareaaction/confirmation.aspx,39.0,39,39,39,1,0.0,13.0
/secure/paymentcomplete.aspx,/secure/cardcreditnew/cardcreditchoice.aspx,50.0,50,50,50,1,0.0,8.0
/secure/paymentcomplete.aspx,/secure/cardoperations.aspx,317.0,317,317,317,1,0.0,5.0
/secure/paymentcomplete.aspx,/secure/cardtoaccount/create.aspx,45.0,114,6,225,5,0.0,11.0
/secure/paymentcomplete.aspx,/secure/cardtocardtransboundary/create.aspx,25.333333333333332,34,14,76,3,0.0,15.666666666666666
/secure/paymentcomplete.aspx,/secure/cardtocardtransfer/create.aspx,24.6951871657754,339,1,4618,187,0.0,19.529411764705884
/secure/paymentcomplete.aspx,/secure/cardtransferfromclosed/create.aspx,83.0,83,83,83,1,0.0,11.0
/secure/paymentcomplete.aspx,/secure/communication/messageslist.aspx,15.4,38,6,154,10,0.0,13.7
/secure/paymentcomplete.aspx,/secure/dcards.aspx,20.42782060266293,897,1,58301,2854,0.0,18.44323756131745
/secure/paymentcomplete.aspx,/secure/depositallinclusive/new/create.aspx,17.264462809917354,206,3,2089,121,0.0,15.909090909090908
/secure/paymentcomplete.aspx,/secure/depositcommon/complete.aspx,47.0,47,47,47,1,0.0,17.0
/secure/paymentcomplete.aspx,/secure/depositcommon/create.aspx,1.0,1,1,1,1,0.0,20.0
/secure/paymentcomplete.aspx,/secure/deps.aspx,14.883790226460071,650,2,24975,1678,0.0,18.672824791418357
/secure/paymentcomplete.aspx,/secure/depsops.aspx,18.0,18,18,18,1,0.0,9.0
/secure/paymentcomplete.aspx,/secure/directory.aspx,32.033816425120776,349,3,6631,207,0.0,18.32367149758454
/secure/paymentcomplete.aspx,/secure/documentreference/download.aspx,10.0,10,10,10,1,0.0,8.0
/secure/paymentcomplete.aspx,/secure/fps/create.aspx,24.355992844364938,772,3,13615,559,0.0,21.842576028622542
/secure/paymentcomplete.aspx,/secure/fps/settings/main.aspx,51.833333333333336,129,26,311,6,0.0,11.666666666666666
/secure/paymentcomplete.aspx,/secure/government/search.aspx,35.16,250,5,879,25,0.0,10.44
/secure/paymentcomplete.aspx,/secure/info.aspx,11.0,11,11,11,1,0.0,6.0
/secure/paymentcomplete.aspx,/secure/informingsettings/select.aspx,46.333333333333336,112,11,139,3,0.0,10.0
/secure/paymentcomplete.aspx,/secure/insurance/list.aspx,6.0,8,4,18,3,0.0,26.333333333333332
/secure/paymentcomplete.aspx,/secure/intrabank/create.aspx,18.47826086956522,75,6,425,23,0.0,16.652173913043477
/secure/paymentcomplete.aspx,/secure/loans.aspx,14.777777777777779,84,2,532,36,0.0,15.305555555555555
/secure/paymentcomplete.aspx,/secure/main.aspx,8047.514198004605,86387,1,31457733,3909,0.0,21.22537733435661
/secure/paymentcomplete.aspx,/secure/mkbtravel/main.aspx,10.333333333333334,13,6,31,3,0.0,20.0
/secure/paymentcomplete.aspx,/secure/moscowenergomarket/create.aspx,8.0,8,8,8,1,0.0,5.0
/secure/paymentcomplete.aspx,/secure/news.aspx,17.91304347826087,61,3,412,23,0.0,16.82608695652174
/secure/paymentcomplete.aspx,/secure/openaccount/create.aspx,24.0,24,24,24,1,0.0,18.0
/secure/paymentcomplete.aspx,/secure/openbrokerageaccount/create.aspx,20.0,20,20,20,1,0.0,98.0
/secure/paymentcomplete.aspx,/secure/opensavingsaccount/complete.aspx,13.0,13,13,13,1,0.0,32.0
/secure/paymentcomplete.aspx,/secure/operations.aspx,22.83922462941847,696,1,20030,877,0.0,21.562143671607753
/secure/paymentcomplete.aspx,/secure/ordercash.aspx,9.0,9,9,9,1,0.0,5.0
/secure/paymentcomplete.aspx,/secure/paymentcomplete.aspx,75.09210526315789,870,1,5707,76,1.0,19.223684210526315
/secure/paymentcomplete.aspx,/secure/paymentconfirmation.aspx,27.0,30,24,54,2,0.0,14.0
/secure/paymentcomplete.aspx,/secure/paymentform.aspx,20.843120070113937,834,1,47564,2282,0.0,19.439526730937775
/secure/paymentcomplete.aspx,/secure/paymentservices/create.aspx,37.5625,140,4,601,16,0.0,12.875
/secure/paymentcomplete.aspx,/secure/purposeloanaddrequestmobile/calculator.aspx,9648.666666666666,22386,491,28946,3,0.0,29.666666666666668
/secure/paymentcomplete.aspx,/secure/repaymentofcreditsways.aspx,41.714285714285715,182,10,292,7,0.0,23.428571428571427
/secure/paymentcomplete.aspx,/secure/servicepackages/list.aspx,42.5,67,17,170,4,0.0,10.25
/secure/paymentcomplete.aspx,/secure/singlepaymentdocument/confirmation.aspx,9.0,9,9,9,1,0.0,8.0
/secure/paymentcomplete.aspx,/secure/stateservices/create.aspx,21.8,35,10,109,5,0.0,18.0
/secure/paymentcomplete.aspx,/secure/systemsettings/selectsysoper.aspx,63.0,150,16,252,4,0.0,28.25
/secure/paymentcomplete.aspx,/secure/userblock.aspx,21.0,21,21,21,1,0.0,66.0
/secure/paymentconfirmation.aspx,/secure/accounts.aspx,30.91304347826087,172,4,711,23,0.0,13.478260869565217
/secure/paymentconfirmation.aspx,/secure/activatesecurecodescard/create.aspx,70.0,134,6,140,2,0.0,10.0
/secure/paymentconfirmation.aspx,/secure/autopayments/list.aspx,60.0,110,12,600,10,0.0,23.9
/secure/paymentconfirmation.aspx,/secure/bonusprogram/mkbbonus/main.aspx,21.0,34,8,42,2,0.0,6.5
/secure/paymentconfirmation.aspx,/secure/cardareaaction/create.aspx,3.0,3,3,3,1,0.0,11.0
/secure/paymentconfirmation.aspx,/secure/cardtocardtransfer/create.aspx,19.666666666666668,23,14,59,3,0.0,8.0
/secure/paymentconfirmation.aspx,/secure/communication/messageslist.aspx,234.0,234,234,234,1,0.0,8.0
/secure/paymentconfirmation.aspx,/secure/currencyrating/bankcurrencyrating.aspx,20.5,35,6,41,2,0.0,11.5
/secure/paymentconfirmation.aspx,/secure/dcards.aspx,30.970588235294116,229,3,1053,34,0.0,18.558823529411764
/secure/paymentconfirmation.aspx,/secure/depositallinclusive/new/create.aspx,7.333333333333333,12,5,22,3,0.0,19.333333333333332
/secure/paymentconfirmation.aspx,/secure/deps.aspx,59.333333333333336,559,4,1424,24,0.0,14.25
/secure/paymentconfirmation.aspx,/secure/directory.aspx,47.166666666666664,126,8,283,6,0.0,12.666666666666666
/secure/paymentconfirmation.aspx,/secure/financecons/fcgoals.aspx,8.0,8,8,8,1,0.0,23.0
/secure/paymentconfirmation.aspx,/secure/fps/create.aspx,12.142857142857142,24,6,85,7,0.0,15.0
/secure/paymentconfirmation.aspx,/secure/fps/settings/main.aspx,30.0,30,30,30,1,0.0,57.0
/secure/paymentconfirmation.aspx,/secure/government/search.aspx,13.0,13,13,13,1,0.0,3.0
/secure/paymentconfirmation.aspx,/secure/informingsettings/operationsinsystem.aspx,18.666666666666668,44,4,56,3,0.0,4.0
/secure/paymentconfirmation.aspx,/secure/insurance/list.aspx,49.0,49,49,49,1,0.0,3.0
/secure/paymentconfirmation.aspx,/secure/loans.aspx,20.5,31,10,41,2,0.0,33.0
/secure/paymentconfirmation.aspx,/secure/main.aspx,8897.130952380952,81218,1,747359,84,0.0,18.226190476190474
/secure/paymentconfirmation.aspx,/secure/news.aspx,27.0,39,19,81,3,0.0,15.0
/secure/paymentconfirmation.aspx,/secure/opensavingsaccount/complete.aspx,17.0,17,17,17,1,0.0,9.0
/secure/paymentconfirmation.aspx,/secure/operations.aspx,91.375,311,14,731,8,0.0,25.875
/secure/paymentconfirmation.aspx,/secure/paymentcomplete.aspx,16.380513975360977,736,4,247313,15098,0.0,18.73175255000662
/secure/paymentconfirmation.aspx,/secure/paymentconfirmation.aspx,7.6680244399185336,630,2,3765,491,1.0,19.45213849287169
/secure/paymentconfirmation.aspx,/secure/paymentform.aspx,30.35148514851485,291,1,6131,202,0.0,20.905940594059405
/secure/paymentconfirmation.aspx,/secure/repaymentofcreditsways.aspx,32.0,32,32,32,1,0.0,4.0
/secure/paymentform.aspx,/secure/accountoperations.aspx,9.0,9,9,9,1,0.0,9.0
/secure/paymentform.aspx,/secure/accounts.aspx,61.81182795698925,815,1,11497,186,0.0,20.456989247311828
/secure/paymentform.aspx,/secure/activatesecurecodescard/create.aspx,44.0,44,44,44,1,0.0,47.0
/secure/paymentform.aspx,/secure/anotheremitet/new/complete.aspx,1.0,1,1,1,1,0.0,17.0
